season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2024,REG,00-0033217,M.Alie-Cox,Mo Alie-Cox,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",12,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,12,22,147,1,0,0,211,49,7,7.88166947815099,0,0.696682464454976,0.0645161290322581,0.0561767838125666,0.136097942217184,0,20.7,32.7
2024,REG,00-0033246,J.Mundt,Johnny Mundt,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",13,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,27,142,2,0,0,115,83,8,4.87118568391933,0,1.23478260869565,0.0712401055408971,0.0383589059372915,0.13371139246745,0,26.2,45.2
2024,REG,00-0033280,C.McCaffrey,Christian McCaffrey,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",4,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,50,202,0,0,0,12,-2.89182955757133,0,15,19,146,0,1,1,60,98,6,-5.7814743126635,0,2.43333333333333,0.180952380952381,0.0868306801736614,0.332210047550134,0,32.8,47.8
2024,REG,00-0033282,C.Samuel,Curtis Samuel,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mq62ulflifrpjrcyknbj",14,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,14,0,0,0,0,-1.88357723661466,0,31,46,253,1,0,0,212,160,9,-10.3050698144209,0,1.19339622641509,0.117647058823529,0.0683870967741936,0.22434155597723,0,32.7,63.7
2024,REG,00-0033288,G.Kittle,George Kittle,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",15,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,78,94,1106,8,0,0,800,522,50,67.9449277441953,0,1.3825,0.206593406593407,0.203097232800203,0.452058172850252,0,158.6,236.6
2024,REG,00-0033292,T.Taylor,Trent Taylor,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vtuh6trohr5x60eysy87",1,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,11,0,0,0,9,2,0,0.504246017197147,0,1.22222222222222,0.0238095238095238,0.026865671641791,0.0545202558635394,0,1.1,2.1
2024,REG,00-0033293,A.Jones,Aaron Jones,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",17,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,255,1138,5,3,1,49,-13.4461578512633,0,51,62,408,2,2,2,54,411,20,3.29768113501897,0,7.55555555555556,0.119922630560928,0.0128632682229633,0.188888233597467,0,190.6,241.6
2024,REG,00-0033307,K.Bourne,Kendrick Bourne,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vrovcaqql9p6xsycko83",12,NE,0,1,0,0,0,0,0,0,0,0,0,0,-1.31996548431925,0,,,1,6,0,0,0,1,0.699229638790712,0,28,38,305,1,0,0,353,94,13,8.12840236273723,0,0.864022662889519,0.101604278074866,0.120313565098841,0.236625912681488,0,37.1,65.1
2024,REG,00-0033319,N.Mullens,Nick Mullens,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkbzegq3t29ean26xyp0",4,MIN,2,2,38,0,0,0,0,0,0,24,14,2,4.86872562265489,0,1.58333333333333,,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.32,1.32
2024,REG,00-0033357,T.Hill,Taysom Hill,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",8,NO,2,4,21,0,1,0,0,0,0,53,9,1,-3.21769331542715,0,0.39622641509434,,39,278,6,0,0,18,23.9528514333069,0,23,31,187,0,1,1,108,137,8,1.2136351755471,0,1.73148148148148,0.164893617021277,0.0863309352517986,0.307772080208174,0,79.34,102.34
2024,REG,00-0033375,T.Patrick,Tim Patrick,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsbe7jbwmgzby45hnb3j",15,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,33,44,394,3,0,0,439,141,20,18.695532686152,1,0.89749430523918,0.100686498855835,0.152113652113652,0.257509304763309,0,59.4,92.4
2024,REG,00-0033376,P.Ricard,Patrick Ricard,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dwnktpq9tu98n7ozspri",5,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,22,1,0,0,6,18,1,1.96076797088608,0,3.66666666666667,0.0378787878787879,0.00508905852417303,0.0603805227851029,0,8.2,11.2
2024,REG,00-0033439,P.Brown,Pharaoh Brown,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",8,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,12,65,0,1,1,51,30,2,-6.47127609253809,0,1.27450980392157,0.0436363636363636,0.0317164179104478,0.0876560379918589,0,4.5,12.5
2024,REG,00-0033460,J.Ross,John Ross,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/olf4tixsulbplr0hkas5",1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,6,0,0,0,47,2,1,0.0889839306473732,0,0.127659574468085,0.0689655172413793,0.185770750988142,0.233487801553769,0,0.6,1.6
2024,REG,00-0033526,S.Perine,Samaje Perine,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",17,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,20,92,1,0,0,7,-0.689731989438728,0,28,35,322,1,0,0,11,313,16,14.7609879696156,0,29.2727272727273,0.0643382352941176,0.00326312666864432,0.0987915416092275,0,53.4,81.4
2024,REG,00-0033536,M.Williams,Mike Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwu8nudrnk3l7samz8mf",13,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,21,34,298,1,0,0,518,35,14,15.4823546658068,0,0.575289575289575,0.0807600950118765,0.171864631718646,0.241445384720867,0,35.8,56.8
2024,REG,00-0033537,D.Watson,Deshaun Watson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otfs2docj6eahaebo5xn",7,CLE,137,216,1148,5,3,33,191,3,2,1569,594,49,-62.5942760071117,1,0.731676226896112,0.0142763541844093,31,148,1,2,1,8,-1.84504060617721,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,76.72,76.72
2024,REG,00-0033553,J.Conner,James Conner,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",16,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,236,1094,8,2,0,67,0.0715715860602155,2,47,55,414,1,2,1,-103,483,17,5.55413041891367,0,-4.01941747572816,0.112016293279022,-0.0328863346104725,0.145004005691203,0,206.8,253.8
2024,REG,00-0033555,M.Hollins,Mack Hollins,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xchw7quzjszgrm6psbyg",16,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,31,50,378,5,0,0,649,90,25,24.4405726772305,0,0.582434514637905,0.107991360691145,0.166367598051782,0.278444359672964,0,67.8,98.8
2024,REG,00-0033557,J.Reeves-Maybin,Jalen Reeves-Maybin,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oczccxuvy4ltvjy4fhmu",1,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,0,0,-2.93332363781519,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.1,0.1
2024,REG,00-0033576,E.Saubert,Eric Saubert,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxcadtlbynaz2qbffpei",8,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,14,97,1,1,0,94,35,5,1.90623235128995,0,1.03191489361702,0.0551181102362205,0.0458984375,0.114806071604331,0,15.7,26.7
2024,REG,00-0033589,D.Moore,David Moore,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2esmsczxxoq7pzvg6yf",14,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-1.34700830315705,0,32,57,351,3,0,0,631,60,18,8.29301634245876,0,0.556259904912837,0.134433962264151,0.173208893768872,0.322897169034437,0,53.1,85.1
2024,REG,00-0033591,N.Brown,Noah Brown,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nv6ix0p8965yiugsuhwh",11,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,35,56,453,1,0,0,637,83,21,12.031629731719,0,0.711145996860283,0.174454828660436,0.271873666239863,0.451993809358559,0,51.3,86.3
2024,REG,00-0033662,C.Rush,Cooper Rush,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/amuag2qiwa9veml1lhvs",12,DAL,187,308,1844,12,5,13,95,2,1,2137,942,92,-23.9175155134533,1,0.862891904539074,-0.0125755677341136,26,18,0,7,2,5,-18.166565412989,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,109.56,109.56
2024,REG,00-0033699,A.Ekeler,Austin Ekeler,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",12,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,77,367,4,1,0,19,4.99870332668219,0,35,41,366,0,1,0,-59,424,14,13.8027968692456,0,-6.20338983050848,0.119883040935673,-0.0215249908792412,0.16475706778804,0,97.3,132.3
2024,REG,00-0033854,D.Ogunbowale,Dare Ogunbowale,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",15,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,30,112,0,0,0,5,-8.39548242177298,0,19,28,198,1,0,0,48,168,8,5.60965774381663,0,4.125,0.0708860759493671,0.0151467339854844,0.11693182771389,0,37,56
2024,REG,00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l0hsr6xsbsagzygcqhci",11,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,18,26,231,2,0,0,143,155,11,1.28468529034279,0,1.61538461538462,0.0686015831134565,0.0576148267526189,0.143232753397018,0,35.1,53.1
2024,REG,00-0033858,J.Smith,Jonnu Smith,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",17,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,-1,0,0,0,0,-1.64045342925238,0,88,111,884,8,2,1,542,510,55,59.7091696619141,0,1.6309963099631,0.195422535211268,0.150138504155125,0.398230755725489,0,134.3,222.3
2024,REG,00-0033863,D.Skipper,Dan Skipper,T,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mmfnkf08m0wuj8slyb4c",1,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,9,1,0,0,1,8,1,1.95214127295185,0,9,0.0185185185185185,0.00248756218905473,0.0295190713101161,0,6.9,7.9
2024,REG,00-0033869,M.Trubisky,Mitchell Trubisky,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jetjlsljpb3shogn5grq",8,BUF,19,26,179,2,0,0,0,0,0,142,149,7,9.71651024231414,0,1.26056338028169,0.131558757079061,17,1,0,1,0,1,-12.0889061881428,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,15.26,15.26
2024,REG,00-0033873,P.Mahomes,Patrick Mahomes,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrdbvu4iqy7wkqg8jq8d",16,KC,392,581,3928,26,11,36,239,1,0,3681,2300,214,73.027359260348,0,1.06710133116001,0.124427505862519,58,307,2,1,0,22,24.3132669498047,0,1,1,2,0,0,0,-1,3,0,-0.403063578065485,0,0,0.037037037037037,-0.00625,0.0511805555555556,0,282.02,283.02
2024,REG,00-0033881,E.Engram,Evan Engram,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",9,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,47,64,365,1,1,1,360,150,17,-0.0427634745371384,1,1.01388888888889,0.250980392156863,0.157205240174673,0.486514256357565,0,42.5,89.5
2024,REG,00-0033885,D.Njoku,David Njoku,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",11,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,64,97,505,5,0,0,510,251,23,-7.31248026989264,2,0.990196078431373,0.227699530516432,0.142100863750348,0.441019900399892,0,84.5,148.5
2024,REG,00-0033891,Z.Jones,Zay Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uxtqpnwdviolravhnrkw",6,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,11,84,0,0,0,119,19,5,-0.475085731246509,0,0.705882352941177,0.053921568627451,0.0943695479777954,0.146941036525633,0,8.4,16.4
2024,REG,00-0033893,D.Cook,Dalvin Cook,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,20,0,0,0,0,-2.66215546766762,0,1,1,10,0,0,0,3,7,1,1.25232992274687,0,3.33333333333333,0.027027027027027,0.0087719298245614,0.0466808914177335,0,3,4
2024,REG,00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",9,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,13,36,0,0,0,35,41,1,-1.47307917772559,0,1.02857142857143,0.0456140350877193,0.0145530145530146,0.0786081628186891,0,3.6,11.6
2024,REG,00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",14,HOU,0,1,0,0,0,0,0,0,0,10,0,0,-0.726145962660667,0,0,,245,1016,11,0,0,52,-13.2217628042949,0,36,52,309,1,0,0,-27,360,12,3.02448383917376,0,-11.4444444444444,0.129675810473815,-0.0084533500313087,0.188596370688807,0,204.5,240.5
2024,REG,00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",14,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,228,950,6,0,0,52,-18.174864595851,0,68,89,543,2,1,0,79,542,18,-6.14696294687843,0,6.87341772151899,0.213942307692308,0.0232558139534884,0.337192531305903,0,197.3,265.3
2024,REG,00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sq7zwzcgrajuk0hwwph2",12,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,10,0,0,0,1,0.215704405796714,0,67,100,710,6,1,0,758,269,28,3.86814663352841,0,0.936675461741425,0.261780104712042,0.267749911691982,0.58009509525245,0,108,175
2024,REG,00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/al7b3dzqhysgve7l5lke",7,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,1,1.53554948145757,0,50,62,576,5,1,0,356,350,32,35.5114577961204,0,1.61797752808989,0.266094420600858,0.248429867411026,0.573042538089006,0,87.8,137.8
2024,REG,00-0033923,K.Hunt,Kareem Hunt,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mm0t1ghvbpdhy6m5utcq",13,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,200,728,7,0,0,42,2.14838763138452,0,23,32,176,0,0,0,-58,216,10,3.01721286717764,0,-3.03448275862069,0.08,-0.0254945054945055,0.102153846153846,0,132.4,155.4
2024,REG,00-0033925,D.Foreman,D'Onta Foreman,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/shlxaet74pmn8arznphw",10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,71,232,0,2,1,10,-24.1594711056096,0,6,8,54,0,0,0,1,48,1,0.839785054675303,0,54,0.0416666666666667,0.000803212851405623,0.0630622489959839,0,26.6,32.6
2024,REG,00-0033943,J.Reynolds,Josh Reynolds,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifukozhqlo1728h3gjnp",8,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,13,24,194,1,0,0,270,35,7,8.28760853724346,0,0.718518518518519,0.0892193308550186,0.135746606334842,0.228851620716917,0,25.4,38.4
2024,REG,00-0033948,J.Williams,Jamaal Williams,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxrxpgcwq5qwp88vqnp3",13,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,48,164,1,0,0,11,-9.67190718204231,0,9,11,57,0,0,0,-14,53,3,0.674839597810058,0,-4.07142857142857,0.0497737556561086,-0.00816802800466745,0.0689430138808957,0,28.1,37.1
2024,REG,00-0033949,J.Dobbs,Joshua Dobbs,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vjl8nqbcodtgzppwyemb",2,SF,32,47,361,2,2,2,28,1,0,373,101,18,5.55747983542185,0,0.967828418230563,0.079287321676008,9,24,2,1,1,2,-2.7943142913864,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,30.84,30.84
2024,REG,00-0033955,J.McNichols,Jeremy McNichols,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy",14,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,55,261,4,0,0,15,7.9352832524157,1,9,12,27,0,0,0,20,33,1,-1.28312460356392,0,1.35,0.0655737704918033,0.0208986415882968,0.112989704849513,0,54.8,63.8
2024,REG,00-0034054,R.Cracraft,River Cracraft,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y8t968ntco72t8f8ryba",4,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,9,66,0,0,0,71,11,4,4.59573005896527,0,0.929577464788732,0.0687022900763359,0.0896464646464646,0.165805960367029,0,6.6,13.6
2024,REG,00-0034073,R.Dwelley,Ross Dwelley,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ukd8ctqgskd8q5psumou",1,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,5,0,0,0,1,4,0,0.13682030281052,0,5,0.0344827586206897,0.00423728813559322,0.0546902396259497,0,0.5,1.5
2024,REG,00-0034115,J.Wilson,Jeffery Wilson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zorqrtlrizlltgd6pnob",7,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,16,57,0,0,0,3,-4.62643494537559,0,3,3,19,0,0,0,0,19,0,0.541619452880696,0,0,0.0365853658536585,0,0.0548780487804878,0,7.6,10.6
2024,REG,00-0034159,W.Dissly,Will Dissly,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/opdpeoconvviwkufolxr",15,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,50,64,481,2,0,0,295,303,24,15.4636899360343,0,1.63050847457627,0.149184149184149,0.0914161760148745,0.287767546986636,0,60.1,110.1
2024,REG,00-0034162,J.Scott,J.K. Scott,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pigjeturkbpz98ycju2o",2,LAC,1,1,3,0,0,0,0,0,0,-4,7,0,-2.70660636294633,0,0,,1,0,0,0,0,0,-0.383244391996413,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.12,0.12
2024,REG,00-0034177,T.Boyle,Tim Boyle,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmfyonfo6ohn5bxqwaxg",3,NYG,27,50,276,1,1,2,11,0,0,313,151,11,-14.4879114205251,0,0.881789137380192,-0.0217935852887901,3,9,0,0,0,1,0.649375770881306,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.94,13.94
2024,REG,00-0034184,G.Edwards,Gus Edwards,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyobqe3w5eypevsk3f2b",11,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,101,365,4,0,0,17,-13.1241244798961,0,3,5,6,0,0,0,-15,11,0,-3.10106393648312,0,-0.4,0.0434782608695652,-0.0172612197928654,0.0531345374493421,0,61.1,64.1
2024,REG,00-0034208,M.Boone,Mike Boone,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yeoyrlaf9hlvowj6fdio",5,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,51,0,0,0,3,-0.974716876691673,0,1,3,-2,0,0,0,-14,2,0,-3.89994317345554,0,0.142857142857143,0.0526315789473684,-0.0228013029315961,0.0629864563689354,0,4.9,5.9
2024,REG,00-0034270,T.Conklin,Tyler Conklin,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/chajhumpfogd8effewe6",16,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-3.27551417343784,0,51,72,449,4,0,0,358,262,24,10.0818122699409,1,1.25418994413408,0.128342245989305,0.098977052806193,0.261797305948292,0,70.9,121.9
2024,REG,00-0034272,M.Valdes-Scantling,Marquez Valdes-Scantling,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vn2bg6lhyl15xrymtd5g",13,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,0,-0.270356709137559,0,19,44,411,4,0,0,765,143,14,10.2536497789345,0,0.537254901960784,0.118598382749326,0.247974068071313,0.351479421773908,0,65.5,84.5
2024,REG,00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",16,DEN,2,2,30,1,0,0,0,0,0,19,11,2,7.49073817639146,0,1.57894736842105,,0,0,0,0,0,0,,0,81,135,1081,8,1,1,1787,179,57,37.1429230541512,0,0.604924454392837,0.25763358778626,0.457852933640789,0.706947435227942,0,159.3,240.3
2024,REG,00-0034351,D.Goedert,Dallas Goedert,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wfj54vhw1zxwwb3vdi61",10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,42,52,496,2,2,0,343,257,20,19.3662372463054,0,1.44606413994169,0.193308550185874,0.16699123661149,0.406856690906853,0,61.6,103.6
2024,REG,00-0034353,A.Miller,Anthony Miller,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uvxiydh3yxydavl2fgpr",1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,16,0,0,0,15,1,1,2.18093416257761,0,1.06666666666667,0.0625,0.0793650793650794,0.149305555555556,0,1.6,2.6
2024,REG,00-0034364,J.Akins,Jordan Akins,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",16,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,40,58,390,2,1,0,339,187,20,10.9935598225874,0,1.15044247787611,0.0949263502454992,0.0773972602739726,0.19656760756003,0,51,91
2024,REG,00-0034365,I.Thomas,Ian Thomas,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrcffo16hdkcvxuvjppy",3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,7,0,0,0,24,6,1,-5.12451348482864,0,0.291666666666667,0.0759493670886076,0.049792531120332,0.148778822417144,0,0.7,3.7
2024,REG,00-0034383,D.Schultz,Dalton Schultz,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",17,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,53,85,532,2,0,0,684,214,26,3.32590631857266,0,0.777777777777778,0.155393053016453,0.154751131221719,0.341415371379884,0,65.2,118.2
2024,REG,00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",15,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,22,32,289,2,0,0,486,68,13,19.0869593959854,0,0.594650205761317,0.0637450199203187,0.148623853211009,0.199654227128185,0,40.9,62.9
2024,REG,00-0034401,M.White,Mike White,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fmffqxu8o4ckhspqd8vm",1,BUF,3,11,28,0,0,0,0,0,0,98,32,1,-7.15286629885668,0,0.285714285714286,-0.155223235654659,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.12,1.12
2024,REG,00-0034407,R.McCloud,Ray-Ray McCloud,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvwn3sdihyyd2itjt7vy",17,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,10,79,0,0,0,3,2.36769409381668,0,62,87,686,1,3,1,589,335,29,5.62533058408268,0,1.16468590831919,0.161410018552876,0.132717440288418,0.335017236031206,0,80.5,142.5
2024,REG,00-0034418,C.Wilson,Cedrick Wilson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vuolr6nwwbrwwc5ldt7f",10,NO,1,1,21,1,0,1,3,0,0,20,1,1,1.15121669037035,0,1.05,,0,0,0,0,0,0,,0,20,27,211,1,0,0,196,89,8,2.54967611788574,0,1.0765306122449,0.0835913312693498,0.07617567042363,0.178709966200566,0,31.94,51.94
